idcode,union,hours,age,grade,collgrad,married,south,smsa,c_city,ttl_exp,tenure,wage
1999,nonunion,24.0,35,12.0,not college grad,married,0,SMSA,0,14.3589735,13.333333,5.8695626
2000,nonunion,40.0,40,12.0,not college grad,married,0,SMSA,0,20.673077,5.5,7.2463775
2001,union,38.0,40,18.0,college grad,single,0,SMSA,0,17.173077,8.75,10.185181
2005,union,47.0,36,12.0,not college grad,married,0,SMSA,1,11.070513,0.0,5.9983873
2009,nonunion,50.0,39,12.0,not college grad,married,0,SMSA,0,18.826923,17.0,7.028982
2012,,40.0,39,16.0,college grad,single,0,SMSA,0,14.942308,10.75,7.734114
2013,nonunion,45.0,37,13.0,not college grad,single,0,SMSA,0,18.923077,15.25,15.136867
2015,union,40.0,36,15.0,not college grad,single,0,SMSA,0,12.0,11.416667,7.906601
2016,nonunion,40.0,36,17.0,college grad,single,0,SMSA,1,14.083333,12.833333,11.996774
2022,union,40.0,42,12.0,not college grad,married,0,SMSA,0,15.128206,13.0,6.0386477
2023,,40.0,35,13.0,not college grad,single,0,SMSA,1,14.5,6.75,38.70926
2024,nonunion,13.0,40,8.0,not college grad,single,0,nonSMSA,0,12.243589,8.833333,3.4219003
2025,union,50.0,35,16.0,college grad,married,0,SMSA,0,13.173077,2.75,5.571657
2026,nonunion,20.0,38,12.0,not college grad,married,0,nonSMSA,0,8.461538,0.5833333,4.4283414
2028,,55.0,37,12.0,not college grad,single,0,SMSA,0,12.365385,0.41666666,3.510896
2031,nonunion,40.0,40,12.0,not college grad,married,0,SMSA,1,15.038462,8.75,5.032206
2033,union,45.0,35,18.0,college grad,single,0,nonSMSA,0,12.9743595,8.75,6.779387
2034,nonunion,50.0,36,12.0,not college grad,married,0,nonSMSA,0,16.961538,3.9166667,10.8373575
2036,nonunion,37.0,36,12.0,not college grad,single,0,nonSMSA,0,8.339744,1.9166666,3.260869
2041,union,2.0,35,12.0,not college grad,married,1,SMSA,0,5.9615383,1.4166666,5.917873
2042,nonunion,5.0,42,12.0,not college grad,single,0,nonSMSA,0,6.525641,4.8333335,2.8180354
2045,union,36.0,43,12.0,not college grad,single,0,SMSA,1,18.211538,16.833334,6.70692
2046,union,40.0,38,12.0,not college grad,married,0,SMSA,0,18.839745,18.833334,7.922703
2047,nonunion,36.0,35,16.0,college grad,single,0,SMSA,1,13.916667,13.916667,11.183575
2048,nonunion,45.0,40,14.0,not college grad,married,0,SMSA,0,11.217948,5.75,12.045089
2049,,52.0,37,13.0,not college grad,single,0,SMSA,0,16.923077,4.75,30.921606
2051,nonunion,20.0,44,17.0,college grad,married,0,nonSMSA,0,16.22436,8.75,12.056854
2055,union,40.0,46,16.0,college grad,single,0,nonSMSA,0,20.403847,20.333334,13.550715
2056,nonunion,40.0,38,12.0,not college grad,married,0,SMSA,0,16.00641,3.8333333,8.067631
2057,nonunion,50.0,41,9.0,not college grad,single,0,nonSMSA,0,15.230769,7.6666665,6.32045
2058,,40.0,39,16.0,college grad,married,0,nonSMSA,0,13.673077,11.0,8.193976
2059,nonunion,20.0,37,16.0,college grad,married,0,SMSA,1,9.576922,3.8333333,5.6360707
2062,nonunion,7.0,37,12.0,not college grad,married,0,nonSMSA,0,1.6153847,1.3333334,4.025765
2065,nonunion,40.0,38,12.0,not college grad,married,0,nonSMSA,0,1.5769231,0.083333336,3.0518394
2066,union,40.0,36,12.0,not college grad,single,0,nonSMSA,0,11.384615,0.6666667,2.8582926
2068,union,46.0,35,12.0,not college grad,married,0,nonSMSA,0,14.76282,3.0,4.63768
2073,nonunion,40.0,35,8.0,not college grad,married,0,SMSA,0,13.948719,3.0,3.341383
2074,union,20.0,35,12.0,not college grad,married,0,SMSA,1,10.807693,2.75,4.025765
2077,,54.0,35,10.0,not college grad,single,0,SMSA,1,11.538462,3.0833333,4.8458266
2079,nonunion,38.0,43,12.0,not college grad,married,0,SMSA,0,21.128206,2.4166667,5.3784194
2085,nonunion,40.0,41,14.0,not college grad,married,0,SMSA,0,17.403847,14.666667,9.29146
2086,,45.0,44,10.0,not college grad,married,1,nonSMSA,0,9.102564,4.0,4.6451116
2087,nonunion,20.0,44,16.0,college grad,married,0,nonSMSA,0,18.108973,10.083333,5.8051524
2088,union,40.0,37,18.0,college grad,married,0,SMSA,1,10.519231,0.75,7.8985486
2089,nonunion,40.0,37,16.0,college grad,married,0,nonSMSA,0,16.096153,5.4166665,6.972622
2092,nonunion,3.0,36,16.0,college grad,married,0,nonSMSA,0,13.134616,5.6666665,3.6231885
2095,union,20.0,44,12.0,not college grad,married,0,SMSA,0,3.3205128,0.41666666,3.6371226
2096,nonunion,38.0,43,12.0,not college grad,married,0,SMSA,1,5.673077,2.0833333,4.2351036
2099,nonunion,45.0,45,11.0,not college grad,single,1,SMSA,1,1.6602564,0.8333333,3.220612
2104,nonunion,10.0,44,12.0,not college grad,married,0,SMSA,0,3.5641026,1.4166666,3.4219003
2105,nonunion,40.0,42,11.0,not college grad,married,0,SMSA,0,14.403846,3.4166667,5.8051524
2106,nonunion,50.0,35,16.0,college grad,married,0,nonSMSA,0,17.294872,0.0,17.02898
2109,nonunion,33.0,37,12.0,not college grad,single,0,SMSA,1,5.288461,0.41666666,3.2930727
2111,,30.0,35,10.0,not college grad,married,1,SMSA,1,8.461538,3.0833333,3.0657744
2112,union,40.0,39,16.0,college grad,married,1,SMSA,0,15.75,13.833333,9.871171
2113,nonunion,36.0,38,13.0,not college grad,single,0,SMSA,0,17.5,17.5,9.4605465
2119,union,40.0,37,12.0,not college grad,married,0,SMSA,0,18.083334,18.083334,7.9468555
2121,nonunion,48.0,35,15.0,not college grad,married,0,SMSA,0,13.673077,3.5833333,11.288241
2125,union,33.0,38,17.0,college grad,married,0,nonSMSA,0,14.935898,3.3333333,13.14009
2127,nonunion,32.0,37,13.0,not college grad,married,0,nonSMSA,0,11.756411,2.3333333,3.6473422
2129,union,48.0,39,12.0,not college grad,single,0,SMSA,0,15.75,9.0,10.4025755
2132,union,35.0,39,17.0,college grad,married,0,nonSMSA,0,16.75,16.75,12.648954
2136,nonunion,20.0,36,13.0,not college grad,married,0,SMSA,0,17.442308,6.3333335,4.830918
2139,union,40.0,35,10.0,not college grad,single,0,nonSMSA,0,2.7884617,0.9166667,4.58937
2140,union,48.0,41,12.0,not college grad,single,0,nonSMSA,0,16.076923,0.0,8.067631
2141,,40.0,41,13.0,not college grad,married,0,SMSA,0,15.711537,1.4166666,1.5719831
2142,nonunion,40.0,35,12.0,not college grad,married,0,SMSA,0,6.769231,5.9166665,7.1175494
2143,union,40.0,40,12.0,not college grad,married,1,SMSA,0,6.6602564,0.33333334,4.4766483
2146,nonunion,24.0,41,12.0,not college grad,single,0,nonSMSA,0,18.442308,12.166667,4.4283414
2147,nonunion,25.0,44,8.0,not college grad,married,0,SMSA,1,8.25,6.3333335,11.159413
2148,nonunion,40.0,42,12.0,not college grad,married,0,nonSMSA,0,18.371794,2.3333333,5.032206
2149,nonunion,60.0,38,18.0,college grad,single,0,SMSA,0,15.038462,6.75,2.479871
2151,nonunion,40.0,44,16.0,college grad,married,0,SMSA,0,5.5,1.75,5.611914
2152,union,40.0,37,11.0,not college grad,married,0,nonSMSA,0,8.282051,7.3333335,3.7037024
2154,nonunion,40.0,35,12.0,not college grad,single,1,nonSMSA,0,5.051282,2.1666667,2.0128825
2157,nonunion,40.0,40,13.0,not college grad,married,0,nonSMSA,0,8.326923,2.6666667,6.9243145
2163,nonunion,40.0,42,12.0,not college grad,single,0,nonSMSA,0,18.01923,14.916667,7.745568
2164,nonunion,15.0,35,13.0,not college grad,married,0,nonSMSA,0,12.788462,9.0,7.4396124
2165,nonunion,40.0,36,14.0,not college grad,married,0,SMSA,0,14.076923,1.75,5.4347825
2168,union,33.0,36,16.0,college grad,married,0,SMSA,0,5.0576925,1.1666666,4.6296296
2170,nonunion,32.0,35,12.0,not college grad,married,0,nonSMSA,0,12.788462,6.4166665,5.185184
2171,,40.0,37,15.0,not college grad,married,1,SMSA,0,16.22436,0.75,10.869566
2172,,40.0,34,12.0,not college grad,married,0,SMSA,0,15.711538,2.9166667,38.70926
2173,nonunion,40.0,39,13.0,not college grad,married,0,nonSMSA,0,16.391026,6.3333335,7.906601
2175,nonunion,40.0,38,11.0,not college grad,single,0,SMSA,0,14.038462,1.8333334,5.8615127
2178,nonunion,40.0,36,12.0,not college grad,single,0,nonSMSA,0,7.5,1.8333334,5.032206
2179,nonunion,43.0,43,14.0,not college grad,married,0,nonSMSA,0,10.166667,10.166667,5.6199675
2180,nonunion,40.0,38,12.0,not college grad,married,0,SMSA,0,16.685896,2.3333333,5.032206
2181,nonunion,40.0,36,12.0,not college grad,married,0,SMSA,0,15.25,3.6666667,9.057972
2183,nonunion,30.0,39,12.0,not college grad,married,0,nonSMSA,0,3.5641026,0.5833333,4.1706896
2186,nonunion,40.0,38,12.0,not college grad,married,0,SMSA,1,18.48077,9.916667,8.687595
2187,,29.0,39,12.0,not college grad,married,0,nonSMSA,0,1.5769231,0.25,2.801002
2188,nonunion,40.0,43,13.0,not college grad,married,0,nonSMSA,0,18.602562,0.0,17.77777
2189,,4.0,39,12.0,not college grad,married,0,SMSA,0,13.461538,4.75,6.6387954
2192,nonunion,38.0,36,13.0,not college grad,married,0,SMSA,0,12.134616,0.0,4.830918
2193,nonunion,50.0,42,12.0,not college grad,single,0,SMSA,0,13.807693,6.0833335,6.8438005
2196,nonunion,45.0,37,12.0,not college grad,single,0,nonSMSA,0,12.243589,3.5,6.481478
2197,union,40.0,37,12.0,not college grad,married,0,nonSMSA,0,21.051281,21.0,6.247986
2202,nonunion,40.0,35,12.0,not college grad,married,0,SMSA,1,13.615385,7.0,6.191625
2204,nonunion,40.0,37,12.0,not college grad,married,0,SMSA,0,18.75,18.75,8.615135
2206,nonunion,38.0,35,12.0,not college grad,married,0,SMSA,1,11.807693,0.083333336,8.34138
2207,nonunion,40.0,38,12.0,not college grad,married,0,nonSMSA,0,16.923077,9.833333,5.5072436
2209,nonunion,35.0,41,18.0,college grad,single,1,SMSA,0,9.980769,3.8333333,6.634459
2211,union,39.0,38,16.0,college grad,married,0,SMSA,1,8.480769,4.75,5.152977
2212,nonunion,25.0,38,12.0,not college grad,married,0,nonSMSA,0,7.294872,3.25,4.58937
2218,nonunion,40.0,39,12.0,not college grad,single,0,nonSMSA,0,18.923077,18.916666,7.914649
2221,nonunion,66.0,43,8.0,not college grad,single,1,SMSA,0,16.089745,0.25,3.3574865
2222,nonunion,30.0,44,12.0,not college grad,married,0,nonSMSA,0,8.570513,1.8333334,3.341383
2223,nonunion,40.0,40,12.0,not college grad,single,0,SMSA,0,13.057693,7.75,5.8051524
2224,nonunion,40.0,36,15.0,not college grad,married,0,SMSA,0,16.846153,10.916667,9.259259
2226,nonunion,50.0,36,12.0,not college grad,married,0,SMSA,0,13.910257,4.0,4.830918
2227,union,40.0,41,12.0,not college grad,married,0,SMSA,0,22.48077,22.333334,9.251205
2228,nonunion,40.0,38,14.0,not college grad,married,0,SMSA,0,16.217949,16.166666,5.032206
2229,nonunion,45.0,41,16.0,college grad,single,0,SMSA,0,13.955128,1.4166666,6.610305
2230,,40.0,42,12.0,not college grad,married,0,SMSA,1,16.429487,3.9166667,5.828724
2231,nonunion,40.0,36,12.0,not college grad,married,0,SMSA,0,9.269231,7.5,8.904991
2232,nonunion,40.0,42,14.0,not college grad,single,0,SMSA,1,20.333334,20.333334,7.914649
2235,union,45.0,35,17.0,college grad,single,0,SMSA,1,6.128205,2.8333333,7.5684333
2237,nonunion,40.0,35,12.0,not college grad,married,0,SMSA,0,16.044872,15.916667,15.297906
2238,,35.0,43,17.0,college grad,married,1,SMSA,0,8.589744,0.6666667,4.180602
2241,union,38.0,36,13.0,not college grad,single,0,SMSA,0,17.685896,15.5,7.3429914
2242,,35.0,35,12.0,not college grad,married,0,SMSA,0,12.365385,0.41666666,3.3102753
2244,,40.0,44,11.0,not college grad,married,0,nonSMSA,0,11.596154,2.5,2.962962
2249,,45.0,40,16.0,college grad,married,0,SMSA,0,14.429487,2.4166667,35.731617
2251,,75.0,40,16.0,college grad,single,0,SMSA,1,16.692308,10.583333,12.617055
2252,,16.0,38,16.0,college grad,married,0,nonSMSA,0,16.166666,1.4166666,9.949827
2254,,40.0,36,13.0,not college grad,single,0,nonSMSA,0,16.76923,2.1666667,4.648688
2255,,30.0,36,12.0,not college grad,married,0,nonSMSA,0,7.8269234,0.5833333,4.180602
2256,,70.0,35,18.0,college grad,married,1,SMSA,1,13.153847,1.75,11.485168
2257,nonunion,50.0,40,13.0,not college grad,married,0,nonSMSA,0,6.6538463,3.5,9.138485
2260,,40.0,37,10.0,not college grad,married,0,nonSMSA,0,2.5384617,1.9166666,2.801002
2262,union,40.0,41,12.0,not college grad,married,0,nonSMSA,0,13.942308,5.1666665,5.2737517
2265,nonunion,21.0,44,13.0,not college grad,married,1,nonSMSA,0,13.25,1.75,3.1803534
2266,nonunion,40.0,36,18.0,college grad,single,0,SMSA,1,9.288462,0.083333336,4.307567
2267,nonunion,55.0,35,16.0,college grad,married,0,SMSA,1,14.743589,1.75,25.338152
2271,,24.0,36,12.0,not college grad,married,0,nonSMSA,0,14.897436,3.5,4.096988
2272,nonunion,15.0,35,12.0,not college grad,married,0,nonSMSA,0,5.2115383,1.6666666,5.5797076
2275,nonunion,40.0,37,12.0,not college grad,married,0,SMSA,0,13.269231,7.5,10.217388
2278,nonunion,45.0,36,12.0,not college grad,single,0,nonSMSA,0,12.115384,8.166667,5.595811
2279,nonunion,40.0,38,12.0,not college grad,married,0,SMSA,0,19.391026,10.333333,10.780999
2280,nonunion,40.0,39,12.0,not college grad,married,0,nonSMSA,0,19.21795,14.5,7.616746
2284,,40.0,39,10.0,not college grad,married,0,nonSMSA,0,9.480769,0.33333334,3.3444817
2285,,15.0,36,16.0,college grad,married,0,SMSA,0,8.923077,0.33333334,1.5017979
2286,nonunion,20.0,35,13.0,not college grad,married,0,SMSA,0,4.429487,3.1666667,5.418679
2291,nonunion,39.0,42,12.0,not college grad,married,0,nonSMSA,0,14.211538,4.0833335,3.7681134
2292,union,15.0,36,12.0,not college grad,married,0,SMSA,1,14.141027,4.75,3.7842166
2294,nonunion,40.0,44,17.0,college grad,single,1,SMSA,1,18.326921,17.916666,8.719802
2299,nonunion,2.0,43,12.0,not college grad,married,0,SMSA,1,16.038462,5.0833335,12.882448
2302,,30.0,38,12.0,not college grad,single,0,SMSA,1,4.532051,3.3333333,4.6618333
2303,,40.0,37,7.0,not college grad,single,0,SMSA,1,8.467949,0.25,3.0193238
2319,nonunion,40.0,35,14.0,not college grad,single,1,nonSMSA,0,11.929487,1.75,6.441224
2320,nonunion,30.0,41,16.0,college grad,married,1,SMSA,0,6.769231,3.4166667,3.8244765
2321,nonunion,40.0,36,14.0,not college grad,married,1,SMSA,0,4.480769,0.75,5.829306
2323,nonunion,40.0,41,15.0,not college grad,single,0,SMSA,0,17.762821,10.666667,16.25603
2327,,40.0,35,12.0,not college grad,single,0,SMSA,1,14.858975,6.25,5.0167227
2328,nonunion,48.0,40,11.0,not college grad,single,0,SMSA,0,13.884615,8.5,5.2495947
2333,,40.0,43,6.0,not college grad,single,0,SMSA,1,4.3333335,4.3333335,4.025765
2334,nonunion,40.0,38,13.0,not college grad,single,0,SMSA,1,18.493591,3.4166667,8.357487
2335,nonunion,44.0,36,12.0,not college grad,single,0,SMSA,1,10.551283,2.0,5.032206
2336,nonunion,40.0,45,12.0,not college grad,single,0,SMSA,1,15.807693,8.666667,6.280193
2338,nonunion,40.0,43,12.0,not college grad,married,1,SMSA,0,10.557693,3.1666667,5.2334948
2340,,20.0,41,12.0,not college grad,single,1,SMSA,1,9.807693,0.25,6.2709026
2341,union,40.0,34,16.0,college grad,married,0,SMSA,1,14.262821,4.5,10.0483055
2342,union,40.0,43,9.0,not college grad,married,0,SMSA,0,13.557693,4.3333335,7.1658564
2343,nonunion,45.0,45,12.0,not college grad,single,0,SMSA,0,6.230769,1.0,3.5748785
2344,nonunion,45.0,35,14.0,not college grad,married,1,SMSA,1,12.096154,0.9166667,6.1996756
2348,union,37.0,39,18.0,college grad,married,0,SMSA,1,15.673077,6.9166665,14.645722
2353,,10.0,36,16.0,college grad,married,0,SMSA,0,8.961538,1.6666666,4.634385
2356,nonunion,40.0,41,16.0,college grad,married,0,SMSA,0,6.4423075,0.9166667,9.677936
2360,,40.0,36,12.0,not college grad,single,1,nonSMSA,0,8.307693,0.9166667,5.0167227
2363,,40.0,35,14.0,not college grad,married,0,SMSA,0,15.826923,10.0,40.198082
2365,,5.0,40,16.0,college grad,married,0,SMSA,0,14.038462,1.6666666,4.648688
2367,nonunion,40.0,38,16.0,college grad,single,1,SMSA,0,13.185899,1.0,15.442828
2368,,45.0,37,13.0,not college grad,married,1,SMSA,1,8.942307,0.9166667,8.593085
2370,nonunion,35.0,39,11.0,not college grad,married,0,SMSA,0,9.692307,0.0,7.962963
2371,,45.0,41,16.0,college grad,married,0,SMSA,0,1.974359,0.33333334,6.2709026
2372,nonunion,40.0,42,14.0,not college grad,married,1,SMSA,0,16.76282,7.25,9.677936
2373,nonunion,40.0,35,12.0,not college grad,married,0,SMSA,0,14.269231,0.0,5.8373594
2375,nonunion,38.0,39,11.0,not college grad,married,1,SMSA,0,19.192308,10.0,6.352657
2377,,40.0,37,12.0,not college grad,single,0,SMSA,1,9.980769,1.9166666,5.2257524
2379,,40.0,39,12.0,not college grad,single,0,SMSA,0,16.615385,3.1666667,3.0193238
2381,nonunion,35.0,43,10.0,not college grad,married,0,SMSA,0,11.480769,7.75,3.5535119
2384,nonunion,38.0,39,14.0,college grad,married,0,SMSA,0,13.365384,8.666667,7.8260818
2385,,50.0,41,14.0,not college grad,single,0,SMSA,0,7.423077,1.4166666,2.8961813
2387,nonunion,45.0,40,18.0,college grad,married,0,SMSA,0,13.852564,13.833333,9.637676
2388,nonunion,40.0,36,13.0,not college grad,married,0,SMSA,1,12.557693,4.25,5.032206
2390,nonunion,40.0,35,13.0,not college grad,single,0,SMSA,0,14.730769,14.25,7.0370355
2391,nonunion,36.0,44,10.0,not college grad,married,1,SMSA,1,16.173077,3.1666667,2.769725
2392,nonunion,40.0,40,17.0,college grad,married,1,SMSA,1,17.833334,17.833334,10.064413
2393,union,37.0,37,13.0,not college grad,married,0,SMSA,0,17.429487,8.916667,11.714972
2394,nonunion,40.0,39,8.0,not college grad,single,1,SMSA,1,10.717949,0.25,3.5426712
2396,union,40.0,40,12.0,not college grad,single,0,SMSA,0,16.615385,2.6666667,8.856684
2400,nonunion,38.0,36,13.0,not college grad,married,1,SMSA,1,14.198719,3.8333333,5.708532
2411,union,40.0,45,6.0,not college grad,single,1,SMSA,1,14.211538,8.416667,4.6296296
2412,nonunion,40.0,41,10.0,not college grad,married,1,SMSA,1,17.596153,0.5833333,4.227053
2415,nonunion,40.0,35,12.0,not college grad,married,1,SMSA,1,15.846154,2.1666667,7.906601
2418,nonunion,40.0,36,12.0,not college grad,single,1,SMSA,1,14.891026,7.1666665,10.8373575
2419,nonunion,40.0,40,12.0,not college grad,married,1,SMSA,0,16.769232,15.583333,14.597416
2422,nonunion,35.0,39,12.0,not college grad,single,1,SMSA,1,13.371794,7.5,4.8872786
2427,union,40.0,38,17.0,college grad,married,1,SMSA,0,15.423077,9.916667,9.7584505
2428,union,40.0,37,16.0,college grad,single,1,SMSA,1,16.634615,1.3333334,5.225441
2430,nonunion,20.0,41,15.0,not college grad,married,0,SMSA,1,7.4038463,0.25,8.05153
2431,union,40.0,35,18.0,college grad,married,0,SMSA,0,11.326923,2.5,11.610305
2432,nonunion,50.0,38,17.0,college grad,married,1,SMSA,1,11.903846,1.3333334,15.48309
2434,,40.0,41,10.0,not college grad,single,1,SMSA,1,14.01923,0.5,3.083194
2439,nonunion,40.0,35,11.0,not college grad,single,1,SMSA,1,16.0,16.0,5.032206
2442,nonunion,32.0,40,12.0,not college grad,married,1,SMSA,0,10.596154,3.3333333,8.856684
2443,nonunion,35.0,40,12.0,not college grad,married,1,SMSA,0,6.1923075,1.8333334,5.4750395
2445,nonunion,40.0,38,12.0,not college grad,single,1,SMSA,0,4.8589745,1.6666666,4.830918
2446,,15.0,35,12.0,not college grad,married,1,SMSA,0,2.5769231,0.16666667,3.4460845
2448,nonunion,40.0,37,11.0,not college grad,married,1,SMSA,1,8.788462,1.3333334,5.032206
2449,union,35.0,36,12.0,not college grad,married,0,SMSA,1,1.9230769,1.8333334,4.5088553
2450,nonunion,47.0,39,13.0,not college grad,married,0,nonSMSA,0,9.923077,3.6666667,5.5636067
2453,nonunion,40.0,41,14.0,not college grad,single,1,SMSA,0,11.884616,1.8333334,7.801928
2454,union,40.0,38,12.0,not college grad,married,1,SMSA,1,16.397436,16.333334,9.259259
2457,nonunion,3.0,36,12.0,not college grad,married,1,SMSA,1,3.5,3.5,2.0128825
2458,nonunion,30.0,40,16.0,college grad,married,1,SMSA,1,4.8076925,4.25,6.191625
2461,nonunion,18.0,37,4.0,not college grad,single,1,SMSA,1,15.410255,12.333333,3.260869
2466,nonunion,20.0,37,16.0,college grad,married,1,SMSA,1,9.596153,3.1666667,6.191625
2469,,40.0,37,12.0,not college grad,married,0,SMSA,0,14.711538,13.833333,10.451505
2476,union,38.0,37,12.0,not college grad,married,1,SMSA,1,15.339744,3.25,7.745568
2479,union,40.0,37,15.0,not college grad,married,1,SMSA,0,18.685896,11.0,15.09662
2480,nonunion,45.0,45,12.0,not college grad,married,1,SMSA,1,18.993591,3.4166667,10.32206
2484,nonunion,20.0,43,12.0,not college grad,single,1,SMSA,1,5.019231,0.6666667,5.022486
2486,union,40.0,43,9.0,not college grad,married,1,SMSA,1,18.641027,9.916667,11.070854
2487,nonunion,40.0,36,12.0,not college grad,single,1,SMSA,0,14.076922,0.16666667,7.1070237
2491,union,40.0,36,12.0,not college grad,single,1,SMSA,0,17.717949,3.4166667,7.318838
2494,,40.0,36,12.0,not college grad,single,1,SMSA,1,1.9038461,0.9166667,3.5535119
2503,nonunion,35.0,45,12.0,not college grad,married,1,SMSA,0,18.384615,0.0,6.8438005
2504,nonunion,45.0,37,13.0,not college grad,single,1,SMSA,1,17.051283,7.25,8.260865
2506,nonunion,40.0,41,12.0,not college grad,married,0,SMSA,0,16.653847,0.5833333,11.618352
2510,union,40.0,37,11.0,not college grad,married,1,nonSMSA,0,7.269231,5.75,4.8499985
2514,nonunion,40.0,40,12.0,not college grad,married,1,SMSA,1,13.8076935,10.583333,8.132044
2517,nonunion,40.0,45,14.0,not college grad,single,1,SMSA,1,17.22436,3.5,6.441224
2518,nonunion,15.0,36,12.0,not college grad,married,1,SMSA,0,10.493589,3.75,7.4396124
2520,,20.0,45,14.0,not college grad,single,1,SMSA,1,11.410257,0.41666666,3.7625415
2522,nonunion,35.0,39,16.0,college grad,single,1,SMSA,1,13.057693,1.5,2.8985493
2523,nonunion,40.0,35,16.0,college grad,married,1,SMSA,0,15.064103,2.4166667,6.0386477
2526,union,40.0,38,18.0,college grad,single,1,SMSA,1,15.833333,15.833333,10.22544
2528,nonunion,40.0,41,15.0,not college grad,single,1,SMSA,1,12.423077,2.0,4.2892957
